"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"35kd_ag",3764.8766828627,-3.2844455389764,0.280801871098793,-11.6966654321931,1.32560810559343e-31,1.95714781627709e-30
"MTS2823",27.764164636889,-6.5958627019237,1.07040337442791,-6.16203466795772,7.18161229712945e-10,2.38793695007243e-09
"P55",6281.30114122409,-2.16164696119577,0.251942110330129,-8.57993512225205,9.49266662277225e-18,6.42191207405126e-17
"PE12",1933.04407768124,-1.94803879893907,0.25674809395513,-7.58735447235497,3.26502988591233e-14,1.68269103340926e-13
"PE13",3734.29681595347,-1.69001197739091,0.547961337739871,-3.08418105620656,0.00204113335097808,0.00319863854567493
"PE14",274.204390280764,1.83985961408221,0.478082526525293,3.84841426323258,0.000118884890202309,0.000217438472730752
"PE15",720.343238640038,-2.0090189177934,0.513739780026231,-3.91057690274797,9.20759379090013e-05,0.000170598472171571
"PE16",907.921026097854,1.4247891380497,0.290619262272904,4.90259705054155,9.45778622751394e-07,2.19605867152215e-06
"PE17",1778.89448914912,-2.04597474006733,0.260396770603119,-7.85714329455213,3.92993182734149e-15,2.16307502102794e-14
"PE19",6781.94182413347,-2.97758305038371,0.438612882273274,-6.78863565281367,1.13198913488439e-11,4.55024742147449e-11
"PE2",677.683445786254,0.904276036830622,0.309258714909107,2.92401149340737,0.00345551987618031,0.00525037728759436
"PE20",492.585823831017,1.77297218434811,0.349923556397665,5.06674144090273,4.04683368485826e-07,9.84960298103138e-07
"PE22",426.603706675938,-1.55313860926953,0.521574473306978,-2.97778876987988,0.00290336001117678,0.0044532098178618
"PE23",1933.97776893837,-1.44307921002113,0.300871215127706,-4.79633523402564,1.61594758122538e-06,3.656324768122e-06
"PE24",460.364039800152,2.89762777138906,0.424033680330744,6.83348494659416,8.28761967871387e-12,3.38940543480502e-11
"PE25",2388.03723841016,-4.14983039613014,0.272927364277369,-15.2048894295288,3.28184408701362e-52,1.28402149904408e-50
"PE26",2578.41304435212,-2.41698623158397,0.28607730318017,-8.44871719886764,2.94520921034873e-17,1.92587148225449e-16
"PE27",358.719759286627,2.4030207299876,0.381743939609838,6.29484971639263,3.07697819759082e-10,1.06301785413458e-09
"PE29",356.854078508013,3.24235706246822,0.435595644456534,7.44350202700836,9.80505973203944e-14,4.86111461899949e-13
"PE3",828.805012719727,2.41465365980445,0.304898998403558,7.91951981622605,2.38429566779817e-15,1.32948552972831e-14
"PE31",900.160683496165,-1.86011772574182,0.271081209004012,-6.86184679703969,6.79759447057567e-12,2.79953561748708e-11
"PE32",226.486748861449,2.18944684062654,0.423779751221102,5.16647346721439,2.38552048243517e-07,5.94480820861632e-07
"PE33",114.807952220901,2.18511290919226,0.50033504400759,4.36729934343577,1.25792271427119e-05,2.57227663044565e-05
"PE34",463.598846050477,1.28429229296304,0.378484491757787,3.39324944860602,0.000690687106853782,0.0011466675978354
"PE35",1711.67710199475,-3.00712085925826,0.301088341747286,-9.98750347425354,1.72880930321994e-23,1.64640155752893e-22
"PE36",477.805580684915,-1.07290943910754,0.327998858041235,-3.27107675165339,0.00107138828774183,0.00173573775395027
"PE4",752.919776184477,2.28363466103857,0.315199872566353,7.24503675222088,4.32321958691337e-13,2.02368055439265e-12
"PE5",116.426438668561,-3.40748137974813,0.529484790885776,-6.43546601980341,1.23095066733165e-10,4.45590854519824e-10
"PE6",409.628200757861,3.38946133305138,0.414333872380681,8.18050745785325,2.82650995702789e-16,1.71453026463126e-15
"PE8",406.503413209415,1.74108831777015,0.359223805904908,4.84680661234083,1.25464619874516e-06,2.88047134626333e-06
"PE9",424.458351965152,2.97165436461868,0.385903649535967,7.70050858081278,1.35525737892899e-14,7.17354384900969e-14
"PE_PGRS1",689.665356429618,2.40223593520913,0.337779313743439,7.111850363441,1.14497365217722e-12,5.15897437329373e-12
"PE_PGRS11",1339.72216750267,1.77119971926366,0.403216081498851,4.39268124594556,1.11961222134328e-05,2.30754143073165e-05
"PE_PGRS12",70.3509255325173,1.71567476348209,0.611931809825875,2.80370253014022,0.00505194918058798,0.00752980996916208
"PE_PGRS13",65.9257359011977,1.9523442086823,0.614188758312394,3.17873647516238,0.00147918505209312,0.00235336286668154
"PE_PGRS15",880.987766551982,-0.83025702208463,0.26828302292633,-3.09470578133681,0.00197008218199666,0.00309349024898807
"PE_PGRS16",1010.34322375992,0.665265527005346,0.299725349406397,2.2195837900361,0.02644703363803,0.0360536651947011
"PE_PGRS17",405.176628449044,3.60654475019943,0.491618142599562,7.33606927345858,2.19958203201765e-13,1.06027080496128e-12
"PE_PGRS18",472.667532340136,2.3838103641177,0.365908006766838,6.51478054602041,7.27960065854666e-11,2.68060588955895e-10
"PE_PGRS19",51.9500838259896,4.4389838321726,0.996508309588611,4.45453769874247,8.4074156053469e-06,1.74968157212339e-05
"PE_PGRS2",82.9734805144213,2.12349146316369,0.57417421333198,3.69834000527627,0.000217014072113418,0.000384773817436743
"PE_PGRS21",481.765828257848,1.34294803456841,0.34186766903113,3.92826861450337,8.5559615923175e-05,0.000159090058122498
"PE_PGRS22",365.122365460614,2.55040506709015,0.53645814289328,4.75415482247142,1.9927828892175e-06,4.46166698372731e-06
"PE_PGRS23",448.523542889268,2.03426964549781,0.334665858711374,6.07850963145967,1.21304697748425e-09,3.90353362528345e-09
"PE_PGRS24",380.253574873884,1.81458312142453,0.356935499351147,5.08378439444427,3.69987909374668e-07,9.05207521893728e-07
"PE_PGRS25",848.113752566562,-2.54190739528011,0.346643907862968,-7.33290658690864,2.25213923205876e-13,1.08338050148728e-12
"PE_PGRS26",338.94807949099,1.60896141158099,0.375225218178308,4.28798847634066,1.80298444626923e-05,3.62217029321097e-05
"PE_PGRS27",194.00976158865,2.75626399605517,0.45695603138882,6.03179257242343,1.62150829976181e-09,5.1162509861436e-09
"PE_PGRS28",393.122510660615,2.85345927048153,0.383478989876471,7.44097941689245,9.99415198632566e-14,4.94441976562687e-13
"PE_PGRS30",1601.92433849643,0.908266512577593,0.258247028605789,3.51704535568559,0.00043637920915356,0.00074393623346985
"PE_PGRS31",880.67593651258,1.05033103560083,0.288741694728701,3.63761470814845,0.000275174651629186,0.000482789607398741
"PE_PGRS32",1392.43681391022,1.15061043108121,0.271249629682948,4.24188756469867,2.21647731306533e-05,4.409474993577e-05
"PE_PGRS33",305.604017741021,-1.27479040175426,0.482072276530357,-2.64439683387182,0.00818366493733256,0.011924986617249
"PE_PGRS34",166.783809320851,1.00037770671773,0.415734349571684,2.4062907184561,0.0161154345852878,0.0225924053084283
"PE_PGRS37",175.685474593778,2.49036348625167,0.542189995756403,4.59315646866076,4.36591458509402e-06,9.3555312537729e-06
"PE_PGRS39",898.603144335358,1.02113206915851,0.321265614040077,3.17846674070485,0.00148056203191837,0.00235475567068318
"PE_PGRS4",389.500347592821,1.42476340677865,0.353524676890071,4.03016677452954,5.57372927956483e-05,0.000105731955424472
"PE_PGRS40",148.22768548135,2.16197707897069,0.520847351610531,4.15088427019079,3.31193209704577e-05,6.46549737864028e-05
"PE_PGRS41",999.996745419029,-1.21792527414859,0.282346693237317,-4.31358079736711,1.60631396541189e-05,3.25070864983138e-05
"PE_PGRS42",312.536538920368,2.90672469035461,0.434647223971158,6.68754918942608,2.26938944419655e-11,8.81288952895186e-11
"PE_PGRS43",367.749477479217,3.18671252910724,0.39535695758179,8.0603426043109,7.60809149477506e-16,4.42626884361449e-15
"PE_PGRS44",1635.06733987381,-1.75446624935736,0.265959399695136,-6.59674465865269,4.20283684398633e-11,1.58365320886965e-10
"PE_PGRS45",399.634576947963,1.95420429316992,0.448681982400139,4.35543295658158,1.32804160679359e-05,2.70858181750473e-05
"PE_PGRS46",1020.34381259902,1.51043187029784,0.282190753652584,5.35252077095832,8.67373430574375e-08,2.2775829175317e-07
"PE_PGRS48",488.141901028824,0.751208689656513,0.301981961817003,2.48759457398232,0.0128610253413428,0.0182755792910425
"PE_PGRS50",294.79102625768,2.93450512540635,0.483916033453865,6.06407914294933,1.3271179783036e-09,4.24732031911072e-09
"PE_PGRS51",672.76298427638,1.29566011982442,0.353927364196384,3.66080798179112,0.000251421135809555,0.000442271349803619
"PE_PGRS52",94.4041312574086,2.58928850079622,0.651469045556977,3.97453803592847,7.0515992780919e-05,0.00013200661328007
"PE_PGRS53",349.786351004993,2.20831023475533,0.420937250651442,5.24617441515986,1.55289899953764e-07,3.95597439111732e-07
"PE_PGRS54",417.260083377913,-1.05640928966098,0.321727773589699,-3.28355018242292,0.00102508392726727,0.00166301625380783
"PE_PGRS55",369.121643598541,1.85804375445908,0.347429547282581,5.34797275877012,8.8944848341641e-08,2.33163630912342e-07
"PE_PGRS56",20.0089430288378,2.3782740134949,1.08446302403799,2.19304297221626,0.0283042831538208,0.0384071125454303
"PE_PGRS57",435.799422104687,1.36277487431806,0.463598984301734,2.93955534948086,0.00328683559225475,0.00500703864556653
"PE_PGRS58",122.056814184579,2.52554748392537,0.66391981788912,3.80399472327118,0.000142381213957975,0.000258199999819502
"PE_PGRS6",512.458387015079,0.897725206738784,0.355961853299347,2.5219702572563,0.0116699575031434,0.0166789803583739
"PE_PGRS60",116.776470920292,1.81672715683955,0.488728080353823,3.71725552483971,0.000201398719774758,0.000358440860251133
"PE_PGRS61",16.5573795447917,2.7906664065802,1.29868349854677,2.14884258535891,0.0316468803610225,0.0426225195912222
"PE_PGRS7",2238.73900013778,-1.97421084875632,0.362827900530341,-5.44117705907026,5.29296739944794e-08,1.41840650344795e-07
"PE_PGRS9",73.8852062181577,2.19927635997927,0.61865419690305,3.55493645883068,0.000378070444389847,0.000650913361353256
"PPE1",875.32222338403,1.87511333875349,0.315903241154505,5.93572048169139,2.92557868236887e-09,8.95994253993599e-09
"PPE11",951.459969578166,1.45482584074521,0.28895150905279,5.03484423913984,4.7823753833547e-07,1.15144884230002e-06
"PPE12",7104.08859045905,-2.6420408501592,0.408425963674452,-6.46883666843746,9.87602732075665e-11,3.60279318344619e-10
"PPE14",283.136945818739,1.24586912634826,0.358628404059091,3.47398341081478,0.000512792736586382,0.000865406864943588
"PPE15",368.323915072334,1.65572270194638,0.375578818048916,4.40845602142222,1.04110155084828e-05,2.15139603047213e-05
"PPE16",1093.32896475147,0.660646245048618,0.29906252291301,2.20905728545861,0.0271706566443952,0.0369435948292602
"PPE18",8201.84081761012,-2.97749022452158,0.497416095996734,-5.98591450595344,2.15177378838585e-09,6.73056491437147e-09
"PPE2",1024.24650064202,2.07434213318841,0.305250385156967,6.79554304942723,1.07905288666756e-11,4.34489991672745e-11
"PPE20",36719.259040579,-6.5074404867914,0.4075153304621,-15.9685783585425,2.11552857661818e-57,1.02395945022911e-55
"PPE22",544.825050416735,1.88216471536338,0.351263902975673,5.35826397024841,8.40254147122783e-08,2.2100802357095e-07
"PPE24",1973.83871050524,1.10618643829467,0.314395292692181,3.5184573815414,0.000434063530091235,0.00074106482682849
"PPE25",653.170240016187,-1.53406648140551,0.376172653553893,-4.07809144793596,4.54069076226886e-05,8.74786340945928e-05
"PPE27",749.034206053464,0.96222029779606,0.298499779877937,3.22352096269395,0.00126625030099968,0.00203179944059929
"PPE28",1495.45031018247,1.43415704027579,0.32118445889175,4.46521305926309,7.99891106170407e-06,1.67372899916057e-05
"PPE29",854.683861707318,2.74757119324699,0.333269001724296,8.24430468789888,1.661233611363e-16,1.02895670255268e-15
"PPE3",17198.2872151648,-5.12220812139782,0.24951993762679,-20.5282518507967,1.20430076351494e-93,1.88473069490089e-91
"PPE30",797.337056125669,2.3175986211613,0.310544733185893,7.46301055369686,8.45675705628526e-14,4.22837852814263e-13
"PPE32",1216.58260881687,1.5761541495955,0.297509591883121,5.29782633097323,1.17189344579517e-07,3.03600148994351e-07
"PPE34",2892.71194982693,1.42217387921458,0.263922086543267,5.38861259336638,7.10036743566317e-08,1.8812768121015e-07
"PPE35",2152.06975465322,-0.958550351284449,0.390743295560696,-2.45314599680842,0.0141612849581644,0.0199901481895916
"PPE37",1276.58138441164,3.23671782421082,0.365938997231318,8.84496555081509,9.15565518926611e-19,6.64386415975338e-18
"PPE39",13347.7754784448,-4.5727883336826,0.415074111965279,-11.0167996554435,3.17134724239088e-28,3.98114312915111e-27
"PPE4",11857.7533112207,-4.25528937036684,0.460236404136791,-9.24587740586919,2.33318502732652e-20,1.87253054757231e-19
"PPE41",7923.78551065168,-4.90954439126922,0.355048170702535,-13.8278261835702,1.73175094752179e-43,4.59354276757899e-42
