,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
35kd_ag,3786.2276115302,-3.58022023492453,0.326918797372132,-10.9514052532414,6.54246523193207e-28,7.2218750829404e-26
PE12,336.114427501481,-1.08203656113492,0.36535833330838,-2.96157624581024,0.0030606870191298,0.0153928243193385
PE15,23.3993462934929,-3.49042311437407,0.891765159899609,-3.91406086639111,9.07567421756554e-05,0.000698940563624681
PE31,273.912535106259,1.84931503504779,0.528698701599043,3.49786188135994,0.000469003951680326,0.00300009214262081
PE35,287.275395635837,-2.85734085528245,0.384010616439003,-7.44078609539254,1.00087901382405e-13,3.34014275543609e-12
PE5,24.2752679443313,-2.40374679298798,0.75837133044275,-3.16961717366693,0.00152639899867147,0.0085008378904019
PE_PGRS10,85.394259111041,-2.43297668945048,0.491959567021948,-4.94548099588422,7.59560806589327e-07,9.0830813121307e-06
PE_PGRS11,329.990124496662,-1.80577239427385,0.443712437590188,-4.0696907305124,4.70755871207012e-05,0.00038601981438975
PE_PGRS14,156.399781512573,-1.29860568526684,0.401321229285487,-3.23582604284075,0.001212912774062,0.00696211932311589
PE_PGRS15,298.573034145708,-2.23551646799228,0.392652176304523,-5.69337597726317,1.24551698283492e-08,2.11100417760013e-07
PE_PGRS25,351.513027531825,-4.65083124461864,0.409214151335383,-11.3652747087109,6.226826729221e-30,9.24361692044704e-28
PE_PGRS39,114.323449329154,-1.25459273982107,0.44528124850192,-2.81752879565881,0.00483947748948525,0.022765905973885
PE_PGRS51,76.4343720362548,-1.29766396275278,0.471139200483198,-2.75431117050311,0.00588158187301459,0.0265133088621234
PPE12,1504.48619064981,-1.03683441838922,0.392634132480008,-2.64071391817167,0.00827315455352625,0.0351588651065454
PPE14,34.8636265588765,-1.6853197621504,0.610971582474456,-2.75842577706281,0.00580804931921272,0.0262643406714399
PPE16,237.140952645879,-1.05274126131765,0.379221940588231,-2.77605578328272,0.00550227670777366,0.0251992566244315
PPE17,686.022597450302,-3.3810372158025,0.403736046629788,-8.37437539705935,5.55175267223374e-17,2.62640607186442e-15
PPE20,1702.52015859021,-4.78467228787418,0.428658244599273,-11.161974249083,6.25860678633232e-29,8.16463703489717e-27
