"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"P55",1817.03751637581,-1.60513973049558,0.593647250966821,-2.70386113619062,0.00685389252328425,0.0277163863742794
"PE20",120.439173125062,1.2389843964143,0.507247060310394,2.44256594736329,0.0145832649410127,0.0487734960553869
"PE23",375.652924286755,-1.38804382502345,0.352418540422491,-3.93862315915452,8.19505253403472e-05,0.000977374412625106
"PE24",54.3307505922047,3.24584395771019,0.828213376219868,3.91909144540127,8.88833894200057e-05,0.0010338194229817
"PE27",73.6688735076573,1.80222955170084,0.601645504588575,2.99550073582494,0.00273994640272719,0.013667736885791
"PE29",49.5421187055567,3.09248071999633,0.916831818890571,3.37300762940192,0.000743518924197857,0.00523807410015851
"PE3",186.672607990676,2.06651944938299,0.560232039091152,3.68868487553022,0.000225416202662614,0.00213986007335681
"PE31",478.615380843201,-2.02796817839984,0.443457725839554,-4.57308117602527,4.80603830729257e-06,0.000111799871316672
"PE32",47.11583031567,2.89372382945896,0.836757759686961,3.45825753745209,0.000543681398367357,0.00414061408578316
"PE36",138.18038547753,-1.23160339651574,0.492563581483861,-2.5003947567652,0.0124054986479758,0.043052760817458
"PE4",144.41936458985,2.54037586914436,0.498734056439694,5.09364828076773,3.51238103732462e-07,1.46059101720251e-05
"PE5",49.6623693207892,-2.22770375083185,0.737504126351229,-3.0205983549588,0.00252275758656328,0.0128992795421772
"PE6",48.9194897757939,4.47425289688864,0.874802610777341,5.11458566968937,3.14430361897681e-07,1.31961680648796e-05
"PE8",75.7170911567164,2.321829696926,0.660575761365857,3.51485754204061,0.000439989945069833,0.00356467715841922
"PE9",69.5070822620196,2.93253280522276,0.706786128437054,4.14910916787176,3.3377161944962e-05,0.000484071864133879
"PE_PGRS11",321.745593329104,2.32966646467922,0.375705084245334,6.20078503690931,5.61822077406603e-10,7.33333872703785e-08
"PE_PGRS17",48.7066156186127,3.98181104988882,0.941171039371348,4.23069865446398,2.32966597282178e-05,0.000376189017398267
"PE_PGRS18",57.9687296635866,2.58670668213565,0.737478487228147,3.50750120435096,0.000452336306351671,0.00362079918534318
"PE_PGRS19",21.5898966159202,3.36871231140689,1.02860639951711,3.27502562008984,0.00105652391482277,0.0067271012781721
"PE_PGRS40",27.5017682411036,3.04048149596816,0.969713041439528,3.13544457590732,0.00171593849162511,0.00969134011075289
"PE_PGRS42",57.9190111823246,2.54777944026515,0.82824616055682,3.07611379514553,0.00209717789963608,0.0113271712073447
"PE_PGRS43",46.7318635894081,3.60749553158547,1.01633762397912,3.54950505272212,0.000385956058577428,0.00322705964280308
"PE_PGRS44",262.959648768675,-1.36467753502727,0.38736526631132,-3.52297341478856,0.000426734163047159,0.00348129137527535
"PE_PGRS45",47.1954662470175,2.67372208923888,0.890856598979994,3.00129346552545,0.00268835339558663,0.0134819344779739
"PE_PGRS50",43.6231541987387,2.56358982705935,0.87973634689565,2.91404332230396,0.00356780391102573,0.0168416553330415
"PE_PGRS55",76.3555255087523,1.88399152604376,0.621468554842473,3.03151545056259,0.0024332946691909,0.0125925678970573
"PPE1",327.228722944433,1.95622660135758,0.463069499339566,4.22447732823596,2.39495959187716e-05,0.000382786228647306
"PPE11",217.292759383444,0.969824213933836,0.392146833299028,2.47311499566364,0.0133941036154043,0.0456409665618454
"PPE12",1656.39637007479,2.81936997760863,0.958308018550266,2.94202899593159,0.00326069393951645,0.0156323700585794
"PPE15",79.6031653292378,2.06328955020609,0.591471530834422,3.48840044303618,0.000485919740992641,0.00379291837695087
"PPE17",1835.09129853754,3.54720101956351,1.15893079488347,3.06075309692688,0.00220781073559145,0.0117093709328942
"PPE23",322.576120086383,-1.37971085013191,0.418064245102309,-3.30023642608869,0.000966034081965933,0.00628724951683922
"PPE26",120.3083566007,23.2846270165166,4.7855848161857,4.86557608126886,1.14123898272849e-06,3.6984013654077e-05
"PPE29",153.011776536165,2.15909415082259,0.518045831419068,4.16776667212676,3.07598555533553e-05,0.000457406839383597
"PPE30",148.498966781979,1.92190199713908,0.488813279227715,3.93177124847248,8.43222829594515e-05,0.000994943495624578
"PPE34",582.217809194519,1.2391569022111,0.506598150964594,2.44603518558382,0.0144436903964368,0.0483410977014649
"PPE37",188.29698312754,3.63782623509054,0.65162973455075,5.58265843654073,2.36869656555309e-08,1.59007216593342e-06
"PPE39",6733.74684570054,-4.87412603743698,0.946833298229957,-5.14781857223319,2.6353319382618e-07,1.16824762055587e-05
"PPE43",117.841014251857,2.34859519507169,0.664292264917059,3.53548478449456,0.000407027684762049,0.00335506555448807
"PPE45",237.501219242229,1.21691159678762,0.375330943683255,3.24223626447006,0.00118595659323547,0.00736561554230774
"PPE49",293.561801487579,2.20516477280884,0.529198502550387,4.16698981985285,3.08648275718317e-05,0.000457519951924408
"PPE58",466.830313288634,25.1742770404213,4.78495475019557,5.2611316835112,1.43171446954751e-07,7.23400676602553e-06
"PPE60",1070.19437513405,-1.70772072121487,0.508741557423882,-3.35675491080827,0.000788629862235565,0.00544166185410414
"PPE61",192.024398650437,1.93755140772359,0.542861273384921,3.56914648864581,0.000358146134833221,0.00304878385431396
"PPE65",65.5989272421571,2.08454452289468,0.81723751362195,2.55072055326498,0.0107500481966962,0.0386007580907176
"Rv0007",529.032191460621,-2.21973238724348,0.388519552220547,-5.71330934197985,1.10799998921237e-08,8.84633978260448e-07
"Rv0008c",122.05514096342,2.11504065603776,0.596183579638493,3.54763319264891,0.000388709156617347,0.00323855377117892
"Rv0023",91.3395401487942,2.33415530571092,0.864705945179771,2.69936308258601,0.00694723357540393,0.0279495295983074
"Rv0034",13.0100659737701,3.41216639257056,1.38352664732134,2.46628165722496,0.0136523934335238,0.0462861448370335
"Rv0042c",344.214293857319,-1.18123785108262,0.358512188202503,-3.29483317430592,0.000984801250946462,0.00639168657209589
"Rv0057",788.192851632292,-2.8997105922584,0.566018032620713,-5.12300037303139,3.00711754255422e-07,1.29637113141856e-05
"Rv0059",289.915427941699,-2.02746546676707,0.472089998597062,-4.29465879978863,1.7496220949053e-05,0.000296804123608664
"Rv0061c",630.738957099698,-1.97132595321152,0.715786874164215,-2.75406831888798,0.00588594801032757,0.0246739101889917
"Rv0067c",141.362880180124,1.23900169459248,0.482407081053368,2.56837377238957,0.0102176917270834,0.0372482028126957
"Rv0068",139.241781206587,1.88260267670014,0.650131222465706,2.89572721882226,0.00378281063997317,0.0176343523782083
"Rv0071",124.692496838242,1.40869155356502,0.544030080590441,2.58936335291636,0.00961535763279444,0.0356626572883583
"Rv0076c",116.441963219646,2.00250380290538,0.515463429320344,3.88486105706034,0.000102388426880669,0.0011320546303818
"Rv0077c",127.152626119971,1.3981727799139,0.573360542882731,2.43855772300653,0.0147460034295987,0.0491777644539988
"Rv0078",106.102071668256,1.92440387426629,0.762332617775478,2.52436250187193,0.0115908337587736,0.040828581583566
"Rv0083",152.057331105566,1.28085228630892,0.472616659665824,2.71012936195389,0.00672569708146442,0.02726837841743
"Rv0093c",165.829310891899,1.5968747291072,0.468637473652209,3.40748407647037,0.000655647339804982,0.00475445501503644
"Rv0094c",10.6337404951916,4.21925301604275,1.67047715477836,2.52577714335912,0.0115442686415627,0.0407256143744019
"Rv0104",179.408276559596,2.76856923542208,0.71897523399951,3.85071571940121,0.000117773142032285,0.00126639815654395
"Rv0106",2232.44751886576,-3.14301752167211,0.631767250036412,-4.97496114509095,6.52607286565793e-07,2.43381082505767e-05
"Rv0111",1004.55820852473,-1.85322122783478,0.688922527562408,-2.69002849187117,0.00714459188316109,0.0286257175435279
"Rv0121c",89.6960187567389,1.96687586730326,0.621698407320033,3.16371385891418,0.00155769861390596,0.00900820473081143
"Rv0122",74.6261447639363,1.99412996252232,0.593181040624793,3.36175606762805,0.000774485089001643,0.0053835879189626
"Rv0150c",71.8760270515174,2.92554549073797,0.744709482183983,3.92843862033061,8.54991659830645e-05,0.00100340609435066
"Rv0175",621.068913301725,-2.71544082223221,0.395059967813211,-6.87349021279752,6.26498096943436e-12,1.9626097050248e-09
"Rv0176",679.466686188563,-2.95840039326653,0.408587412891214,-7.24055685497635,4.46846215486756e-13,2.62466295821533e-10
"Rv0177",1530.10739773721,-3.42832532665168,0.70380755848192,-4.87111183353361,1.10972002446585e-06,3.66222132755964e-05
"Rv0178",715.495549390519,-2.39476896633289,0.418043480649396,-5.72851647539823,1.01312714946498e-08,8.42370434711429e-07
"Rv0181c",227.832608884441,-1.89643701294845,0.413317776799294,-4.58832675341073,4.46812892277149e-06,0.000104978689040516
"Rv0187",135.725102628001,1.50091447123651,0.534072201198486,2.81032127841214,0.00494920678547108,0.0216677445124034
"Rv0192",481.780366833853,-1.56082376501394,0.397023280377161,-3.93131547230985,8.44823270385628e-05,0.000994943495624578
"Rv0194",392.448512037588,3.42681927136836,0.670016905156142,5.11452658134017,3.14528798311665e-07,1.31961680648796e-05
