,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
35kd_ag,14337.913669413,-5.55594771331233,0.449987336258014,-12.3468979360936,5.06261055566291e-35,2.01346028285814e-33
MTS2823,15.3022484460889,-5.29451154905758,0.660317577667937,-8.01812904596053,1.07367976302425e-15,7.84856561973954e-15
P55,3117.15783186149,-1.38700583348614,0.27479747649938,-5.04737471084191,4.47922316512279e-07,1.18361454470277e-06
PE12,1922.25036797192,-1.86993628595683,0.199756328948865,-9.36108655879189,7.89208546047229e-21,9.05563742444901e-20
PE13,1970.46804698576,-1.80478219978084,0.466602521397332,-3.86792209003945,0.000109766721289046,0.000198167306954933
PE14,201.490819300553,1.48558242382927,0.245908305402785,6.04120475473965,1.52967710262083e-09,5.71103790182939e-09
PE15,269.28162316784,-1.32971043481818,0.369914403327157,-3.5946435793206,0.000324835967445074,0.000552138788562018
PE16,894.27292629676,0.487439698008432,0.232917719942095,2.09275489271324,0.0363710403259866,0.0468411888720788
PE17,1268.45672595178,-2.20617118922484,0.244516606048482,-9.02258224861589,1.83706989380349e-19,1.85405785196125e-18
PE19,5202.38684583599,-3.00446988650152,0.363691805743502,-8.26103266296975,1.44417557614424e-16,1.13526230801423e-15
PE2,558.075504717165,0.612164714394985,0.122627685352019,4.99205960413984,5.97388123255892e-07,1.55149001795235e-06
PE22,361.592439686277,-0.890452489058029,0.328685046355201,-2.70913599183256,0.00674586831710326,0.00966962737085082
PE23,1020.31842942583,-0.808105007915585,0.249081483209963,-3.2443399545457,0.00117723152941678,0.0018658384220037
PE24,385.66546574012,1.59172466475035,0.383360384393388,4.15203221185471,3.29535863537672e-05,6.40377560075485e-05
PE25,1352.41489828806,-3.43311663784614,0.44455646948457,-7.72256591345207,1.14010927868148e-14,7.62184165933359e-14
PE26,2342.15812982815,-2.74257925021854,0.265235266051765,-10.3401756902239,4.63686655629963e-25,7.47373809333586e-24
PE27,327.803157597146,0.674368287686214,0.246138799258419,2.73978864656035,0.00614787046982506,0.00885844523023918
PE29,280.033519815667,1.86196373983424,0.342327889713211,5.43912370503647,5.35432695387337e-08,1.59238633678883e-07
PE3,888.541344621156,1.20357259295989,0.256520156383014,4.69192210830721,2.70650176727773e-06,6.25695211518935e-06
